route_id,validation_status,active_status,freshness_score,directness_score,spatial_specificity_score,completeness_score,external_validation_score,model_reliability_score,climate_evidence_confidence,equity_evidence_confidence,charging_evidence_confidence,operator_evidence_confidence,geometry_evidence_confidence,overall_evidence_confidence,evidence_grade,highest_value_missing_evidence,evidence_limitations,evidence_confidence_method,evidence_claim_status
LTFRB_PUJ1001,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2154,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2155,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2156,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2157,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2158,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2159,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2160,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2161,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2163,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2164,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2165,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2166,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2167,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2168,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2169,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2170,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2171,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2172,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2173,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2174,historic_only,uncertain,10,25.75,36.7,80.0,10,75.0,35.0,25.0,38.0,5.0,36.0,35.74,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2175,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2176,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2177,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2178,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2179,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2180,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2181,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2182,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2183,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2184,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2185,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2186,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2187,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2188,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2189,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2190,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2192,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2193,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2194,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2195,historic_only,uncertain,10,25.75,37.35,80.0,10,75.0,35.0,25.0,38.0,5.0,37.0,35.87,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2196,historic_only,uncertain,10,25.75,37.35,80.0,10,75.0,35.0,25.0,38.0,5.0,37.0,35.87,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2197,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2198,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2199,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2200,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2201,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2202,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2203,historic_only,uncertain,10,25.75,44.5,80.0,10,75.0,35.0,25.0,38.0,5.0,48.0,37.3,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2204,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2205,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2206,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2207,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2208,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2209,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2210,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2211,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2212,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2213,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2214,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2215,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2217,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2218,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2219,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2220,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2221,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2222,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2223,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2224,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2225,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2226,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2227,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2228,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2229,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2230,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2231,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2232,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2233,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2234,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2235,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2236,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2238,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2239,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2240,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2241,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2242,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2243,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2244,historic_only,uncertain,10,25.75,44.5,80.0,10,75.0,35.0,25.0,38.0,5.0,48.0,37.3,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2245,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2246,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2247,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2248,historic_only,uncertain,10,25.75,41.9,80.0,10,75.0,35.0,25.0,38.0,5.0,44.0,36.78,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2249,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2250,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2251,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2252,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2253,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2254,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2255,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
LTFRB_PUJ2256,historic_only,uncertain,10,25.75,49.699999999999996,80.0,10,75.0,35.0,25.0,38.0,5.0,56.0,38.34,C,operator readiness evidence,Historic service baseline; population exposure proxy; utility capacity unverified; operator neutral prior.,evidence-v1.0_deterministic_rules,DERIVED
