route_id,operator_name,evidence_date,operator_policy_prior,operator_observed_score,operator_effective_score,operator_evidence_completeness,operator_evidence_confidence,operator_readiness_placeholder,operator_claim_status,operator_source_ids,operator_method_version
LTFRB_PUJ1627,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1628,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1629,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1630,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1631,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1632,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1633,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1634,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1635,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1636,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1637,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1638,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1639,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1640,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1643,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1645,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1648,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1649,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1650,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1651,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1652,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1653,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1654,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1655,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1656,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1657,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1658,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1659,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1660,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1661,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1662,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1663,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1664,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1665,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1666,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1667,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1668,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1670,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1671,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1672,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1673,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1674,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1675,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1676,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1677,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1678,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1680,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1682,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1683,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1684,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1685,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1686,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1687,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1688,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1689,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1691,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1693,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1694,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1695,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1696,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1697,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1698,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1699,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1700,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1701,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1702,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1703,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1704,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1705,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1706,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1707,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1708,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1709,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1710,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1711,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1712,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1713,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1715,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1716,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1717,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1718,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1719,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1720,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1721,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1722,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1723,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1724,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1725,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1726,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1727,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1729,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1730,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1731,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1732,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1734,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1735,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1736,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1737,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1738,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1739,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1740,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1741,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1742,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1743,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1744,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1745,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1746,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1747,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1748,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1749,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1750,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1752,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1753,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1754,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1755,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1756,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1757,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1758,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1759,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1760,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1761,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1762,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1763,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1764,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1765,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1766,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1767,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1768,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1769,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1770,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1771,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1772,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1773,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1775,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1776,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1777,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1778,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1779,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1780,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1781,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1782,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1783,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1784,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1785,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1786,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1787,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1788,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1789,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1790,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1791,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1792,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1793,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1794,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1795,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1796,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1797,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1798,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1799,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1800,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1801,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1802,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1803,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1804,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1805,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1806,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1807,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1809,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1811,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1812,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1813,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1814,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1815,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1816,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1817,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1818,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1819,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1820,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1821,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1822,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1823,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1824,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1826,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1827,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1828,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1830,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1831,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1833,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1834,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1836,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1837,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1838,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1839,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1840,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1841,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1842,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1843,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1844,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
LTFRB_PUJ1845,,,50.0,,50.0,0.0,5.0,True,NEUTRAL_PRIOR,route2zero_operator_prior_v1,operator-v2.0
