route_id,route_short_name,route_long_name,route_desc,representative_trip_id,length_km,geometry_source,stop_count,avg_headway_min,daily_service_window_hrs,trips_per_day_estimate,weekday_frequency_rows,frequency_source,daily_vehicle_km_proxy,emissions_potential_score,emissions_source,emissions_confidence,equity_overlap_pct,corridor_population_proxy,equity_score,equity_source,equity_confidence,manually_digitized,high_density_cutoff_people_per_cell,catchment_buffer_m,grid_feasibility_score,grid_renewable_share_pct,grid_emission_factor_tco2_mwh,grid_region,grid_source,grid_confidence,route_level_spatial_variation_available,operator_readiness_score,operator_notes,operator_source,operator_readiness_placeholder,score_complete,equity_verified,just_transition_score,rank,ranking_method,ranking_ai_influence,default_weights,overall_confidence
LTFRB_PUJ1519,,Pantranco - U.P.,"UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila - Fisher Mall, Quezon Avenue, Quezon City",725393,8.093,stop_sequence_approx,34,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,8254.86,24.73,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,37.908,229857.6,37.91,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,31.84,1423,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1664,,UP - IKOT,"C.P. Garcia Av Quezon City, Manila - UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila",725329,1.045,stop_sequence_approx,3,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,1065.9,2.1,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,60.524,64578.3,60.52,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,31.83,1424,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1211,,Camella (Gawaran) - Lozada Market via Marcos Alvarez,"Alabang-Zapote Road, Las Piñas City, Manila - M Gawaran Ave, Bacoor City, Manila",725245,5.377,stop_sequence_approx,19,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,5484.54,16.01,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,46.081,152015.0,46.08,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,31.65,1425,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1430,,Malinta - Bocaue via McArthur Hi-way,"Flying V Gas, MacArthur Highway, Valenzuela City - MacArthur Highway Cemetary, MacArthur Highway, Marilao",724976,9.511,stop_sequence_approx,50,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday,9701.22,29.28,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,32.569,210888.8,32.57,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,31.57,1426,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1431,,Malinta - Bocaue via McArthur Hi-way,"MacArthur Highway Cemetary, MacArthur Highway, Marilao - Flying V Gas, MacArthur Highway, Valenzuela City",725659,9.511,stop_sequence_approx,50,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday,9701.22,29.28,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,32.569,210888.8,32.57,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,31.57,1427,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2537,,Malinta Meycauayan v F De Leon,"MacArthur Highway, Marilao - Flying V Gas, MacArthur Highway, Valenzuela City",725142,8.66,stop_sequence_approx,47,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,8833.2,26.55,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,34.052,201700.0,34.05,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,31.13,1428,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1740,,KATIPUNAN - UP GATE,"Katipunan Ave, Quezon City, Manila - Katipunan Ave, Quezon City, Manila",725820,2.556,stop_sequence_approx,9,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2607.12,6.95,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,53.531,114273.8,53.53,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,31.09,1429,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1741,,KATIPUNAN - UP GATE,"Katipunan Ave, Quezon City, Manila - Katipunan Ave, Quezon City, Manila",724681,2.53,stop_sequence_approx,10,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2580.6,6.87,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,53.531,114273.8,53.53,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,31.06,1430,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2426,,Soldier Hills Ph IV Talon via Alvarez,"Alvarez Extension, Las Piñas City, Manila - Colegio de Sta. Monica, Marcos Alvarez Ave, Las Piñas City Manila",725195,3.097,stop_sequence_approx,12,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3158.94,8.69,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,51.537,135920.1,51.54,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,31.0,1431,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2018,,CALUMPANG - KATIPUNAN,"J. P. Rizal St, Marikina City, Manila - St. Bridget School, Quezon City, Manila",724633,5.006,stop_sequence_approx,23,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,5106.12,14.82,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,44.747,173253.7,44.75,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,30.77,1432,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2427,,Soldier Hills Ph IV Talon via Alvarez,"Colegio de Sta. Monica, Marcos Alvarez Ave, Las Piñas City Manila - Soldiers Hills IV, Bacoor City",725675,5.322,stop_sequence_approx,19,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,5428.4400000000005,15.83,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,43.671,160402.6,43.67,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,30.74,1433,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1705,,NICHOLS-IKOT,"Sales Road, Pasay City, Manila - Villamor Health Center, Andrews Ave, Lungsod ng Pasay, Manila",725947,2.011,stop_sequence_approx,10,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2051.2200000000003,5.2,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,53.94,72071.5,53.94,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,30.62,1434,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2536,,Malinta Meycauayan v F De Leon,"Flying V Gas, MacArthur Highway, Valenzuela City - MacArthur Highway / Malhacan Road Intersection, City of Meycauayan",724845,5.867,stop_sequence_approx,35,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,5984.34,17.58,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,41.559,165268.7,41.56,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,30.62,1435,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1432,,Malinta - Meycauayan via McArthur,"Flying V Gas, MacArthur Highway, Valenzuela City - St Mary's College, MacArthur Highway, City of Meycauayan",725589,6.153,stop_sequence_approx,37,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,6276.06,18.5,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,40.571,169292.3,40.57,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,30.59,1436,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1662,,UP - MRT,"MRT-3 Quezon Avenue Station EDSA,Quezon City, Manila - UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila",724804,4.492,stop_sequence_approx,17,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4581.84,13.17,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,45.114,118390.9,45.11,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,30.32,1437,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1035,,(Alabang) Pacita Complex - Sucat,"South Luzon Expressway / Montillano St Intersection, Muntinlupa City, Manila - South Luzon Expressway, Muntinlupa City, Manila",726261,3.647,stop_sequence_approx,10,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3719.94,10.45,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,46.821,69826.5,46.82,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,29.96,1438,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1704,,NICHOLS-IKOT,"Villamor Health Center, Andrews Ave, Lungsod ng Pasay, Manila - Sales Road, Pasay City, Manila",726363,2.26,stop_sequence_approx,11,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2305.2,6.0,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,50.23,77395.7,50.23,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,29.6,1439,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1779,,SHAW BLVD - ORTIGAS,"ADB Ave / Garnet Rd Intersection, Pasig City, Manila - Mayflower, Mandaluyong City, Manila",724759,2.806,stop_sequence_approx,10,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,2862.12,7.75,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,47.869,80307.3,47.87,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,29.38,1440,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1632,,"Calamba (TP) - San Pedro, Pacita via Carmona Exit.","National Hwy, San Pedro, Manila - South Luzon Expressway, Biñan City, Manila",726144,10.504,stop_sequence_approx,28,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,10714.08,32.47,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,22.155,147309.8,22.16,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,29.04,1441,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1742,,KATIPUNAN - UP CAMPUS,"Katipunan Ave, Quezon City, Manila - UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila",725408,5.26,stop_sequence_approx,20,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,5365.2,15.63,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,38.997,156863.0,39.0,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,29.04,1442,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2422,,SM MOA NAIA,"Quirino Ave / T. Claudio Intersection, Parañaque City, Manila - NAIA Rd, Parañaque City, Manila",725619,1.679,stop_sequence_approx,7,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,1712.5800000000002,4.13,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,50.177,83558.6,50.18,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,28.93,1443,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1743,,KATIPUNAN - UP CAMPUS,"UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila - Katipunan Ave, Quezon City, Manila",725460,3.327,stop_sequence_approx,13,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3393.54,9.43,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,44.457,137597.5,44.46,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,28.78,1444,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1037,,Alabang - Sucat via Cupang (East Service Rd.),"South Luzon Expressway / Montillano St Intersection, Muntinlupa City, Manila - Dr A. Santos Ave, Parañaque City, Manila",724859,4.459,stop_sequence_approx,11,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4548.179999999999,13.06,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,40.401,80921.9,40.4,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,28.63,1445,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1038,,Alabang - Sucat via Cupang (East Service Rd.),"Dr A. Santos Ave, Parañaque City, Manila - South Luzon Expressway / Montillano St Intersection, Muntinlupa City, Manila",725499,4.459,stop_sequence_approx,11,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4548.179999999999,13.06,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,40.401,80921.9,40.4,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,28.63,1446,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1068,,Baclaran - MIA/Baltao,"Airport Rd / Domestic Rd Intersection, Parañaque City, Manila - Ninoy Aquino International Airport, Departures Ramp, Lungsod ng Pasay, Manila",725875,3.528,stop_sequence_approx,16,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3598.56,10.07,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,42.614,98388.9,42.61,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,28.36,1447,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1446,,Marikina - Paenaan (Antipolo),"Shoe Ave, Marikina City, Manila - Marcos Hwy, Antipolo City, Manila",724896,14.358,stop_sequence_approx,61,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,14645.16,44.85,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,7.546,200695.6,7.55,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,28.26,1448,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ2019,,CALUMPANG - KATIPUNAN,"St. Bridget School, Quezon City, Manila - J. P. Rizal St, Marikina City, Manila",725724,4.298,stop_sequence_approx,19,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4383.96,12.54,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,39.454,158109.5,39.45,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,28.11,1449,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1310,,EDSA/Shaw - E. Rodriguez (Ugong) via J. Vargas Ave.,"Mayflower, Mandaluyong City, Manila - Lanuza Ave / C-5 Intersection , Pasig City, Manila",725621,5.474,stop_sequence_approx,17,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,5583.4800000000005,16.32,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,35.604,107972.8,35.6,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,28.09,1450,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1661,,UP - MRT,"UP College of Education, A. Ma. Regidor St / Roxas Ave Intersection, Quezon City, Manila - MRT-3 Quezon Avenue Station EDSA,Quezon City, Manila",725333,6.092,stop_sequence_approx,26,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,6213.839999999999,18.3,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,32.238,165676.2,32.24,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,27.61,1451,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1108,,Bagong Nayon II - Marikina Town,"Shoe Ave, Marikina City, Manila - Un-named road near Marcos Hwy, Antipolo City, Manila",724632,13.643,stop_sequence_approx,57,1.0,17.0,1020.0,2.0,gtfs_frequencies_typical_weekday,13915.86,42.55,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,7.738,195701.4,7.74,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,27.52,1452,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1067,,Baclaran - MIA/Baltao,"Ninoy Aquino International Airport, Departures Ramp, Lungsod ng Pasay, Manila - Airport Rd / Domestic Rd Intersection, Parañaque City, Manila",724742,3.3,stop_sequence_approx,15,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3366.0,9.34,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,40.471,103598.6,40.47,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,27.35,1453,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1311,,EDSA/Shaw - E. Rodriguez (Ugong) via J. Vargas Ave.,"Eulogio Rodriguez Jr Ave / Doña Julia Vargas Ave Intersection, Pasig City, Manila - Mayflower, Mandaluyong City, Manila",725289,4.736,stop_sequence_approx,13,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,4830.719999999999,13.95,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,35.604,107972.8,35.6,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,27.26,1454,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
LTFRB_PUJ1778,,SHAW BLVD - ORTIGAS,"Mayflower, Mandaluyong City, Manila - ADB Ave / Garnet Rd Intersection, Pasig City, Manila",726099,3.484,stop_sequence_approx,12,1.0,17.0,1020.0,1.0,gtfs_frequencies_typical_weekday,3553.68,9.93,gtfs_route_length_x_estimated_trips_proxy,proxy_not_measured_emissions,39.382,97612.8,39.38,worldpop_2020_1km_population_density_proxy,low_resolution_density_not_settlement_boundaries,False,14641.191,300,16.12,16.118,0.7181,Luzon,DOE_2024_Luzon_renewable_generation_share,coarse_regional_proxy_no_depot_capacity_data,False,50.0,,neutral_placeholder_awaiting_cooperative_financing_data,True,True,True,27.18,1455,deterministic_weighted_sum,False,emissions=0.35|equity=0.35|grid=0.15|operator=0.15,proxy_mix_with_operator_placeholder
